# starting loop
topic2 ,PUB,8,51_17:22:27.183501_,17:22:27.184152,0:00:01.011571,0:00:00.011090
topic2 ,PUB,8,52_17:22:27.195415_,17:22:27.195776,0:00:01.023195,0:00:00.011624
topic2 ,PUB,8,53_17:22:27.206173_,17:22:27.206494,0:00:01.033913,0:00:00.010718
topic2 ,PUB,8,54_17:22:27.218150_,17:22:27.218856,0:00:01.046275,0:00:00.012362
topic2 ,PUB,8,55_17:22:27.231555_,17:22:27.231893,0:00:01.059312,0:00:00.013037
topic2 ,PUB,8,56_17:22:27.242067_,17:22:27.243512,0:00:01.070931,0:00:00.011619
topic2 ,PUB,8,57_17:22:27.252808_,17:22:27.254244,0:00:01.081663,0:00:00.010732
topic2 ,PUB,8,58_17:22:27.265573_,17:22:27.266075,0:00:01.093494,0:00:00.011831
topic2 ,PUB,8,59_17:22:27.276082_,17:22:27.276633,0:00:01.104052,0:00:00.010558
topic2 ,PUB,8,60_17:22:27.287116_,17:22:27.288141,0:00:01.115560,0:00:00.011508
topic2 ,PUB,8,61_17:22:27.301565_,17:22:27.303949,0:00:01.131368,0:00:00.015808
topic2 ,PUB,8,62_17:22:27.315663_,17:22:27.316417,0:00:01.143836,0:00:00.012468
topic2 ,PUB,8,63_17:22:27.326982_,17:22:27.330774,0:00:01.158193,0:00:00.014357
topic2 ,PUB,8,64_17:22:27.337640_,17:22:27.338592,0:00:01.166011,0:00:00.007818
topic2 ,PUB,8,65_17:22:27.349686_,17:22:27.350078,0:00:01.177497,0:00:00.011486
topic2 ,PUB,8,66_17:22:27.360202_,17:22:27.360595,0:00:01.188014,0:00:00.010517
topic2 ,PUB,8,67_17:22:27.370573_,17:22:27.371811,0:00:01.199230,0:00:00.011216
topic2 ,PUB,8,68_17:22:27.381867_,17:22:27.382330,0:00:01.209749,0:00:00.010519
topic2 ,PUB,8,69_17:22:27.393096_,17:22:27.393387,0:00:01.220806,0:00:00.011057
topic2 ,PUB,8,70_17:22:27.405563_,17:22:27.406785,0:00:01.234204,0:00:00.013398
topic2 ,PUB,8,71_17:22:27.416048_,17:22:27.416709,0:00:01.244128,0:00:00.009924
topic2 ,PUB,8,72_17:22:27.427814_,17:22:27.428328,0:00:01.255747,0:00:00.011619
topic2 ,PUB,8,73_17:22:27.439208_,17:22:27.446124,0:00:01.273543,0:00:00.017796
topic2 ,PUB,8,74_17:22:27.450262_,17:22:27.450721,0:00:01.278140,0:00:00.004597
topic2 ,PUB,8,75_17:22:27.460809_,17:22:27.461363,0:00:01.288782,0:00:00.010642
topic2 ,PUB,8,76_17:22:27.475861_,17:22:27.476876,0:00:01.304295,0:00:00.015513
topic2 ,PUB,8,77_17:22:27.488671_,17:22:27.489096,0:00:01.316515,0:00:00.012220
topic2 ,PUB,8,78_17:22:27.500009_,17:22:27.500761,0:00:01.328180,0:00:00.011665
topic2 ,PUB,8,79_17:22:27.512932_,17:22:27.513372,0:00:01.340791,0:00:00.012611
topic2 ,PUB,8,80_17:22:27.535022_,17:22:27.539915,0:00:01.367334,0:00:00.026543
topic2 ,PUB,8,81_17:22:27.546571_,17:22:27.548473,0:00:01.375892,0:00:00.008558
topic2 ,PUB,8,82_17:22:27.558536_,17:22:27.558992,0:00:01.386411,0:00:00.010519
topic2 ,PUB,8,83_17:22:27.570581_,17:22:27.571142,0:00:01.398561,0:00:00.012150
topic2 ,PUB,8,84_17:22:27.582695_,17:22:27.583406,0:00:01.410825,0:00:00.012264
topic2 ,PUB,8,85_17:22:27.593601_,17:22:27.594119,0:00:01.421538,0:00:00.010713
topic2 ,PUB,8,86_17:22:27.605953_,17:22:27.606432,0:00:01.433851,0:00:00.012313
topic2 ,PUB,8,87_17:22:27.629808_,17:22:27.630993,0:00:01.458412,0:00:00.024561
topic2 ,PUB,8,88_17:22:27.640542_,17:22:27.641534,0:00:01.468953,0:00:00.010541
topic2 ,PUB,8,89_17:22:27.652579_,17:22:27.653194,0:00:01.480613,0:00:00.011660
topic2 ,PUB,8,90_17:22:27.685278_,17:22:27.688587,0:00:01.516006,0:00:00.035393
topic2 ,PUB,8,91_17:22:27.696164_,17:22:27.696902,0:00:01.524321,0:00:00.008315
topic2 ,PUB,8,92_17:22:27.708053_,17:22:27.709793,0:00:01.537212,0:00:00.012891
topic2 ,PUB,8,93_17:22:27.718606_,17:22:27.719477,0:00:01.546896,0:00:00.009684
topic2 ,PUB,8,94_17:22:27.731322_,17:22:27.732853,0:00:01.560272,0:00:00.013376
topic2 ,PUB,8,95_17:22:27.743010_,17:22:27.743898,0:00:01.571317,0:00:00.011045
topic2 ,PUB,8,96_17:22:27.757479_,17:22:27.761110,0:00:01.588529,0:00:00.017212
topic2 ,PUB,8,97_17:22:27.772984_,17:22:27.776125,0:00:01.603544,0:00:00.015015
topic2 ,PUB,8,98_17:22:27.784944_,17:22:27.785856,0:00:01.613275,0:00:00.009731
topic2 ,PUB,8,99_17:22:27.799619_,17:22:27.801466,0:00:01.628885,0:00:00.015610
topic2 ,PUB,8,100_17:22:27.813039_,17:22:27.815970,0:00:01.643389,0:00:00.014504
topic2 ,PUB,8,101_17:22:27.823754_,17:22:27.824147,0:00:01.651566,0:00:00.008177
topic2 ,PUB,8,102_17:22:27.834641_,17:22:27.834990,0:00:01.662409,0:00:00.010843
topic2 ,PUB,8,103_17:22:27.848295_,17:22:27.849132,0:00:01.676551,0:00:00.014142
topic2 ,PUB,8,104_17:22:27.859826_,17:22:27.860483,0:00:01.687902,0:00:00.011351
topic2 ,PUB,8,105_17:22:27.870221_,17:22:27.871162,0:00:01.698581,0:00:00.010679
topic2 ,PUB,8,106_17:22:27.881151_,17:22:27.881695,0:00:01.709114,0:00:00.010533
topic2 ,PUB,8,107_17:22:27.892299_,17:22:27.892760,0:00:01.720179,0:00:00.011065
topic2 ,PUB,8,108_17:22:27.903057_,17:22:27.903902,0:00:01.731321,0:00:00.011142
topic2 ,PUB,8,109_17:22:27.914106_,17:22:27.914786,0:00:01.742205,0:00:00.010884
topic2 ,PUB,8,110_17:22:27.926614_,17:22:27.927459,0:00:01.754878,0:00:00.012673
topic2 ,PUB,8,111_17:22:27.938201_,17:22:27.939040,0:00:01.766459,0:00:00.011581
topic2 ,PUB,8,112_17:22:27.949628_,17:22:27.952178,0:00:01.779597,0:00:00.013138
topic2 ,PUB,8,113_17:22:27.964523_,17:22:27.965345,0:00:01.792764,0:00:00.013167
topic2 ,PUB,8,114_17:22:27.975632_,17:22:27.976510,0:00:01.803929,0:00:00.011165
topic2 ,PUB,8,115_17:22:27.986105_,17:22:27.987044,0:00:01.814463,0:00:00.010534
topic2 ,PUB,8,116_17:22:28.000843_,17:22:28.001735,0:00:01.829154,0:00:00.014691
topic2 ,PUB,8,117_17:22:28.013213_,17:22:28.014316,0:00:01.841735,0:00:00.012581
topic2 ,PUB,8,118_17:22:28.023814_,17:22:28.024602,0:00:01.852021,0:00:00.010286
topic2 ,PUB,8,119_17:22:28.034645_,17:22:28.036407,0:00:01.863826,0:00:00.011805
topic2 ,PUB,8,120_17:22:28.046385_,17:22:28.047634,0:00:01.875053,0:00:00.011227
topic2 ,PUB,8,121_17:22:28.057263_,17:22:28.058578,0:00:01.885997,0:00:00.010944
topic2 ,PUB,8,122_17:22:28.068436_,17:22:28.069331,0:00:01.896750,0:00:00.010753
topic2 ,PUB,8,123_17:22:28.081184_,17:22:28.081931,0:00:01.909350,0:00:00.012600
topic2 ,PUB,8,124_17:22:28.092333_,17:22:28.093288,0:00:01.920707,0:00:00.011357
topic2 ,PUB,8,125_17:22:28.103038_,17:22:28.104390,0:00:01.931809,0:00:00.011102
topic2 ,PUB,8,126_17:22:28.114522_,17:22:28.115332,0:00:01.942751,0:00:00.010942
topic2 ,PUB,8,127_17:22:28.125442_,17:22:28.126523,0:00:01.953942,0:00:00.011191
topic2 ,PUB,8,128_17:22:28.135985_,17:22:28.136483,0:00:01.963902,0:00:00.009960
topic2 ,PUB,8,129_17:22:28.146426_,17:22:28.147963,0:00:01.975382,0:00:00.011480
topic2 ,PUB,8,130_17:22:28.159573_,17:22:28.160194,0:00:01.987613,0:00:00.012231
topic2 ,PUB,8,131_17:22:28.170850_,17:22:28.171141,0:00:01.998560,0:00:00.010947
topic2 ,PUB,8,132_17:22:28.181554_,17:22:28.182038,0:00:02.009457,0:00:00.010897
topic2 ,PUB,8,133_17:22:28.192328_,17:22:28.192682,0:00:02.020101,0:00:00.010644
topic2 ,PUB,8,134_17:22:28.205036_,17:22:28.205449,0:00:02.032868,0:00:00.012767
topic2 ,PUB,8,135_17:22:28.215718_,17:22:28.216390,0:00:02.043809,0:00:00.010941
topic2 ,PUB,8,136_17:22:28.229745_,17:22:28.230351,0:00:02.057770,0:00:00.013961
topic2 ,PUB,8,137_17:22:28.241926_,17:22:28.243286,0:00:02.070705,0:00:00.012935
topic2 ,PUB,8,138_17:22:28.256968_,17:22:28.260369,0:00:02.087788,0:00:00.017083
topic2 ,PUB,8,139_17:22:28.269736_,17:22:28.271052,0:00:02.098471,0:00:00.010683
topic2 ,PUB,8,140_17:22:28.281410_,17:22:28.283199,0:00:02.110618,0:00:00.012147
topic2 ,PUB,8,141_17:22:28.295451_,17:22:28.296494,0:00:02.123913,0:00:00.013295
topic2 ,PUB,8,142_17:22:28.307102_,17:22:28.307682,0:00:02.135101,0:00:00.011188
topic2 ,PUB,8,143_17:22:28.318737_,17:22:28.319346,0:00:02.146765,0:00:00.011664
topic2 ,PUB,8,144_17:22:28.329406_,17:22:28.329895,0:00:02.157314,0:00:00.010549
topic2 ,PUB,8,145_17:22:28.339882_,17:22:28.340168,0:00:02.167587,0:00:00.010273
topic2 ,PUB,8,146_17:22:28.350883_,17:22:28.353544,0:00:02.180963,0:00:00.013376
topic2 ,PUB,8,147_17:22:28.369814_,17:22:28.370188,0:00:02.197607,0:00:00.016644
topic2 ,PUB,8,148_17:22:28.380874_,17:22:28.381220,0:00:02.208639,0:00:00.011032
topic2 ,PUB,8,149_17:22:28.391902_,17:22:28.392614,0:00:02.220033,0:00:00.011394
topic2 ,PUB,8,150_17:22:28.406565_,17:22:28.407797,0:00:02.235216,0:00:00.015183
topic2 ,PUB,8,151_17:22:28.417142_,17:22:28.418309,0:00:02.245728,0:00:00.010512
topic2 ,PUB,8,152_17:22:28.428232_,17:22:28.428870,0:00:02.256289,0:00:00.010561
topic2 ,PUB,8,153_17:22:28.438913_,17:22:28.439408,0:00:02.266827,0:00:00.010538
topic2 ,PUB,8,154_17:22:28.449339_,17:22:28.450552,0:00:02.277971,0:00:00.011144
topic2 ,PUB,8,155_17:22:28.460084_,17:22:28.460501,0:00:02.287920,0:00:00.009949
topic2 ,PUB,8,156_17:22:28.475024_,17:22:28.476947,0:00:02.304366,0:00:00.016446
topic2 ,PUB,8,157_17:22:28.487693_,17:22:28.489737,0:00:02.317156,0:00:00.012790
topic2 ,PUB,8,158_17:22:28.498472_,17:22:28.498884,0:00:02.326303,0:00:00.009147
topic2 ,PUB,8,159_17:22:28.509452_,17:22:28.509934,0:00:02.337353,0:00:00.011050
topic2 ,PUB,8,160_17:22:28.522540_,17:22:28.523293,0:00:02.350712,0:00:00.013359
topic2 ,PUB,8,161_17:22:28.539805_,17:22:28.544175,0:00:02.371594,0:00:00.020882
topic2 ,PUB,8,162_17:22:28.550902_,17:22:28.551356,0:00:02.378775,0:00:00.007181
topic2 ,PUB,8,163_17:22:28.566096_,17:22:28.568622,0:00:02.396041,0:00:00.017266
topic2 ,PUB,8,164_17:22:28.577384_,17:22:28.578131,0:00:02.405550,0:00:00.009509
topic2 ,PUB,8,165_17:22:28.587699_,17:22:28.588129,0:00:02.415548,0:00:00.009998
topic2 ,PUB,8,166_17:22:28.599387_,17:22:28.600848,0:00:02.428267,0:00:00.012719
topic2 ,PUB,8,167_17:22:28.612765_,17:22:28.613788,0:00:02.441207,0:00:00.012940
topic2 ,PUB,8,168_17:22:28.630183_,17:22:28.631332,0:00:02.458751,0:00:00.017544
topic2 ,PUB,8,169_17:22:28.641898_,17:22:28.642387,0:00:02.469806,0:00:00.011055
topic2 ,PUB,8,170_17:22:28.652927_,17:22:28.655235,0:00:02.482654,0:00:00.012848
topic2 ,PUB,8,171_17:22:28.663583_,17:22:28.664037,0:00:02.491456,0:00:00.008802
topic2 ,PUB,8,172_17:22:28.674323_,17:22:28.674794,0:00:02.502213,0:00:00.010757
topic2 ,PUB,8,173_17:22:28.688169_,17:22:28.688563,0:00:02.515982,0:00:00.013769
topic2 ,PUB,8,174_17:22:28.701103_,17:22:28.703677,0:00:02.531096,0:00:00.015114
topic2 ,PUB,8,175_17:22:28.717214_,17:22:28.719813,0:00:02.547232,0:00:00.016136
topic2 ,PUB,8,176_17:22:28.729113_,17:22:28.730286,0:00:02.557705,0:00:00.010473
topic2 ,PUB,8,177_17:22:28.746025_,17:22:28.750766,0:00:02.578185,0:00:00.020480
topic2 ,PUB,8,178_17:22:28.759828_,17:22:28.768993,0:00:02.596412,0:00:00.018227
topic2 ,PUB,8,179_17:22:28.772466_,17:22:28.773228,0:00:02.600647,0:00:00.004235
topic2 ,PUB,8,180_17:22:28.784312_,17:22:28.785356,0:00:02.612775,0:00:00.012128
topic2 ,PUB,8,181_17:22:28.795625_,17:22:28.796368,0:00:02.623787,0:00:00.011012
topic2 ,PUB,8,182_17:22:28.806887_,17:22:28.808168,0:00:02.635587,0:00:00.011800
topic2 ,PUB,8,183_17:22:28.824452_,17:22:28.825620,0:00:02.653039,0:00:00.017452
topic2 ,PUB,8,184_17:22:28.836307_,17:22:28.836687,0:00:02.664106,0:00:00.011067
topic2 ,PUB,8,185_17:22:28.848052_,17:22:28.848896,0:00:02.676315,0:00:00.012209
topic2 ,PUB,8,186_17:22:28.860699_,17:22:28.861439,0:00:02.688858,0:00:00.012543
topic2 ,PUB,8,187_17:22:28.878722_,17:22:28.880605,0:00:02.708024,0:00:00.019166
topic2 ,PUB,8,188_17:22:28.892322_,17:22:28.895212,0:00:02.722631,0:00:00.014607
topic2 ,PUB,8,189_17:22:28.904338_,17:22:28.904681,0:00:02.732100,0:00:00.009469
topic2 ,PUB,8,190_17:22:28.915972_,17:22:28.917033,0:00:02.744452,0:00:00.012352
topic2 ,PUB,8,191_17:22:28.929237_,17:22:28.929721,0:00:02.757140,0:00:00.012688
topic2 ,PUB,8,192_17:22:28.944751_,17:22:28.948359,0:00:02.775778,0:00:00.018638
topic2 ,PUB,8,193_17:22:28.956709_,17:22:28.958702,0:00:02.786121,0:00:00.010343
topic2 ,PUB,8,194_17:22:28.968338_,17:22:28.968578,0:00:02.795997,0:00:00.009876
topic2 ,PUB,8,195_17:22:28.980047_,17:22:28.980492,0:00:02.807911,0:00:00.011914
topic2 ,PUB,8,196_17:22:28.990757_,17:22:28.991246,0:00:02.818665,0:00:00.010754
topic2 ,PUB,8,197_17:22:29.001485_,17:22:29.002148,0:00:02.829567,0:00:00.010902
topic2 ,PUB,8,198_17:22:29.012530_,17:22:29.013067,0:00:02.840486,0:00:00.010919
topic2 ,PUB,8,199_17:22:29.023720_,17:22:29.024485,0:00:02.851904,0:00:00.011418
topic2 ,PUB,8,200_17:22:29.037767_,17:22:29.038453,0:00:02.865872,0:00:00.013968
topic2 ,PUB,8,201_17:22:29.048400_,17:22:29.048787,0:00:02.876206,0:00:00.010334
topic2 ,PUB,8,202_17:22:29.060525_,17:22:29.060846,0:00:02.888265,0:00:00.012059
# starting loop
topic2 ,PUB,8,203_17:22:29.071137_,17:22:29.071539,0:00:02.898958,0:00:00.010693
topic2 ,PUB,8,204_17:22:29.081665_,17:22:29.082304,0:00:02.909723,0:00:00.010765
